,game_date,pitch_type,pitch_name,release_speed,batter,events,zone,stand,balls,strikes,game_year,plate_x,plate_z,pitch_number,in_out
1509,2024-07-04,FF,4-Seam Fastball,97.3,518692,,11.0,L,0,0,2024,-1.28,3.8,1,outside
1510,2024-07-04,FF,4-Seam Fastball,96.2,606192,single,2.0,R,0,0,2024,0.1,3.38,1,outside
1511,2024-07-04,FF,4-Seam Fastball,97.6,660271,walk,13.0,L,3,2,2024,-1.29,1.18,6,outside
1512,2024-07-04,KC,Knuckle Curve,83.2,660271,,14.0,L,2,2,2024,1.45,0.7,5,inside
1513,2024-07-04,KC,Knuckle Curve,84.3,660271,,9.0,L,2,1,2024,0.38,1.71,4,inside
1514,2024-07-04,FF,4-Seam Fastball,97.4,660271,,9.0,L,2,0,2024,0.29,1.58,3,inside
1515,2024-07-04,FF,4-Seam Fastball,96.9,660271,,14.0,L,1,0,2024,0.68,1.38,2,inside
1516,2024-07-04,FF,4-Seam Fastball,96.7,660271,,13.0,L,0,0,2024,-0.44,0.05,1,outside
1517,2024-06-29,KC,Knuckle Curve,83.3,668709,field_out,8.0,L,0,1,2024,0.01,1.49,2,inside
1518,2024-06-29,KC,Knuckle Curve,82.6,668709,,7.0,L,0,0,2024,-0.41,1.88,1,outside
1519,2024-06-29,FF,4-Seam Fastball,95.7,680474,strikeout,5.0,R,2,2,2024,-0.21,2.16,6,inside
1520,2024-06-29,FF,4-Seam Fastball,96.3,680474,,5.0,R,2,2,2024,0.27,2.75,5,outside
1521,2024-06-29,FF,4-Seam Fastball,95.7,680474,,14.0,R,1,2,2024,0.9,2.47,4,outside
1522,2024-06-29,SL,Slider,87.7,680474,,14.0,R,1,1,2024,0.39,1.03,3,outside
1523,2024-06-29,FF,4-Seam Fastball,94.9,680474,,12.0,R,0,1,2024,0.93,3.99,2,outside
1524,2024-06-29,FF,4-Seam Fastball,94.4,680474,,6.0,R,0,0,2024,0.47,2.48,1,outside
1525,2024-06-29,KC,Knuckle Curve,80.8,680869,strikeout,7.0,R,1,2,2024,-0.34,1.6,4,inside
1526,2024-06-29,FF,4-Seam Fastball,93.8,680869,,4.0,R,1,1,2024,-0.43,2.67,3,inside
1527,2024-06-29,SL,Slider,89.8,680869,,14.0,R,0,1,2024,0.19,0.48,2,outside
1528,2024-06-29,SL,Slider,88.2,680869,,7.0,R,0,0,2024,-0.29,1.84,1,inside
1529,2024-06-29,FF,4-Seam Fastball,95.2,669137,field_out,6.0,R,3,2,2024,0.8,2.29,6,outside
1530,2024-06-29,FF,4-Seam Fastball,95.7,669137,,14.0,R,2,2,2024,0.71,1.32,5,outside
1531,2024-06-29,FF,4-Seam Fastball,94.4,669137,,7.0,R,2,1,2024,-0.29,2.16,4,inside
1532,2024-06-29,FF,4-Seam Fastball,94.8,669137,,1.0,R,2,0,2024,-0.37,3.0,3,inside
1533,2024-06-29,FF,4-Seam Fastball,94.6,669137,,1.0,R,1,0,2024,-0.69,3.44,2,inside
1534,2024-06-29,FF,4-Seam Fastball,94.9,669137,,12.0,R,0,0,2024,0.98,3.59,1,outside
1535,2024-06-29,SL,Slider,86.3,663662,strikeout,8.0,R,1,2,2024,0.16,1.56,4,outside
1536,2024-06-29,SL,Slider,86.9,663662,,14.0,R,0,2,2024,1.45,-0.28,3,outside
1537,2024-06-29,SL,Slider,88.3,663662,,9.0,R,0,1,2024,0.65,1.95,2,outside
1538,2024-06-29,FF,4-Seam Fastball,94.3,663662,,3.0,R,0,0,2024,0.62,3.18,1,outside
1539,2024-06-29,KC,Knuckle Curve,78.6,691016,field_out,13.0,L,0,2,2024,-1.02,1.68,3,outside
1540,2024-06-29,KC,Knuckle Curve,80.1,691016,,8.0,L,0,1,2024,-0.23,1.83,2,outside
1541,2024-06-29,KC,Knuckle Curve,79.4,691016,,13.0,L,0,0,2024,-1.25,2.13,1,outside
1542,2024-06-29,FF,4-Seam Fastball,96.4,669127,strikeout,3.0,R,2,2,2024,0.62,2.81,5,outside
1543,2024-06-29,SL,Slider,89.7,669127,,14.0,R,1,2,2024,0.71,1.18,4,outside
1544,2024-06-29,SL,Slider,89.5,669127,,14.0,R,0,2,2024,0.95,0.97,3,outside
1545,2024-06-29,FF,4-Seam Fastball,95.3,669127,,4.0,R,0,1,2024,-0.67,2.16,2,inside
1546,2024-06-29,FF,4-Seam Fastball,95.0,669127,,11.0,R,0,0,2024,-0.01,3.54,1,inside
1547,2024-06-29,CH,Changeup,86.6,667670,field_out,8.0,R,1,1,2024,-0.22,2.15,3,inside
1548,2024-06-29,FF,4-Seam Fastball,93.4,667670,,11.0,R,0,1,2024,-0.51,3.96,2,inside
1549,2024-06-29,FF,4-Seam Fastball,93.4,667670,,4.0,R,0,0,2024,-0.57,2.9,1,inside
1550,2024-06-29,SL,Slider,88.5,609280,field_out,9.0,R,3,2,2024,0.37,1.84,6,outside
1551,2024-06-29,SL,Slider,87.7,609280,,14.0,R,2,2,2024,1.11,2.18,5,outside
1552,2024-06-29,KC,Knuckle Curve,79.4,609280,,14.0,R,1,2,2024,0.16,0.95,4,outside
1553,2024-06-29,SL,Slider,85.5,609280,,14.0,R,0,2,2024,1.21,0.88,3,outside
1554,2024-06-29,KC,Knuckle Curve,79.6,609280,,9.0,R,0,1,2024,0.68,1.91,2,outside
1555,2024-06-29,SL,Slider,87.3,609280,,5.0,R,0,0,2024,0.19,2.35,1,outside
1556,2024-06-29,CH,Changeup,86.6,668709,field_out,4.0,L,3,2,2024,-0.48,2.17,7,outside
1557,2024-06-29,CH,Changeup,85.9,668709,,14.0,L,2,2,2024,0.24,0.2,6,inside
1558,2024-06-29,KC,Knuckle Curve,78.7,668709,,13.0,L,2,2,2024,-1.19,2.28,5,outside
1559,2024-06-29,CH,Changeup,85.5,668709,,5.0,L,2,1,2024,-0.09,2.24,4,outside
1560,2024-06-29,KC,Knuckle Curve,80.2,668709,,11.0,L,2,0,2024,-0.76,3.26,3,outside
1561,2024-06-29,CH,Changeup,86.4,668709,,11.0,L,1,0,2024,-0.93,3.08,2,outside
1562,2024-06-29,CH,Changeup,86.3,668709,,1.0,L,0,0,2024,-0.82,3.27,1,outside
1563,2024-06-29,KC,Knuckle Curve,81.2,680474,strikeout,8.0,R,1,2,2024,-0.25,1.54,4,inside
1564,2024-06-29,SL,Slider,87.7,680474,,6.0,R,1,1,2024,0.28,2.37,3,outside
1565,2024-06-29,FF,4-Seam Fastball,95.6,680474,,3.0,R,1,0,2024,0.77,3.26,2,outside
1566,2024-06-29,FF,4-Seam Fastball,94.5,680474,,14.0,R,0,0,2024,1.09,1.65,1,outside
1567,2024-06-29,CH,Changeup,86.9,680869,strikeout,13.0,R,1,2,2024,-0.39,1.18,4,inside
1568,2024-06-29,KC,Knuckle Curve,80.8,680869,,14.0,R,1,1,2024,0.96,1.81,3,outside
1569,2024-06-29,KC,Knuckle Curve,80.2,680869,,9.0,R,0,1,2024,0.8,1.55,2,outside
1570,2024-06-29,SL,Slider,87.5,680869,,6.0,R,0,0,2024,0.31,2.31,1,outside
1571,2024-06-29,KC,Knuckle Curve,81.0,669137,grounded_into_double_play,8.0,R,2,2,2024,0.21,1.4,5,outside
1572,2024-06-29,FF,4-Seam Fastball,96.1,669137,,3.0,R,2,1,2024,0.35,3.25,4,outside
1573,2024-06-29,FF,4-Seam Fastball,96.3,669137,,5.0,R,2,0,2024,0.24,2.45,3,outside
1574,2024-06-29,FF,4-Seam Fastball,96.5,669137,,13.0,R,1,0,2024,-0.4,0.97,2,inside
1575,2024-06-29,FF,4-Seam Fastball,95.8,669137,,14.0,R,0,0,2024,1.25,2.21,1,outside
1576,2024-06-29,KC,Knuckle Curve,82.0,663662,force_out,5.0,R,0,1,2024,-0.14,2.48,2,inside
1577,2024-06-29,FF,4-Seam Fastball,95.3,663662,,5.0,R,0,0,2024,-0.25,2.55,1,inside
1578,2024-06-29,FF,4-Seam Fastball,95.5,691016,walk,13.0,L,3,2,2024,-1.15,2.24,6,outside
1579,2024-06-29,FF,4-Seam Fastball,94.3,691016,,1.0,L,3,1,2024,-0.75,2.97,5,outside
1580,2024-06-29,KC,Knuckle Curve,79.5,691016,,11.0,L,2,1,2024,-0.48,3.48,4,outside
1581,2024-06-29,KC,Knuckle Curve,79.1,691016,,14.0,L,1,1,2024,0.63,0.06,3,inside
1582,2024-06-29,KC,Knuckle Curve,80.2,691016,,14.0,L,0,1,2024,1.03,1.29,2,inside
1583,2024-06-29,KC,Knuckle Curve,80.3,691016,,6.0,L,0,0,2024,0.71,2.22,1,inside
1584,2024-06-29,KC,Knuckle Curve,81.4,669127,force_out,5.0,R,1,1,2024,-0.25,2.27,3,inside
1585,2024-06-29,FF,4-Seam Fastball,97.2,669127,,12.0,R,0,1,2024,1.11,2.7,2,outside
1586,2024-06-29,FF,4-Seam Fastball,97.0,669127,,9.0,R,0,0,2024,0.79,2.02,1,outside
1587,2024-06-29,FF,4-Seam Fastball,95.2,667670,single,11.0,R,0,0,2024,-0.84,2.83,1,inside
1588,2024-06-29,KC,Knuckle Curve,82.3,609280,field_out,8.0,R,0,0,2024,0.03,1.53,1,outside
1589,2024-06-29,CH,Changeup,85.6,668709,strikeout,7.0,L,2,2,2024,-0.56,1.71,5,outside
1590,2024-06-29,KC,Knuckle Curve,79.2,668709,,14.0,L,1,2,2024,0.57,0.33,4,inside
1591,2024-06-29,KC,Knuckle Curve,78.8,668709,,13.0,L,0,2,2024,-0.56,0.72,3,outside
1592,2024-06-29,CH,Changeup,86.1,668709,,8.0,L,0,1,2024,0.25,1.8,2,inside
1593,2024-06-29,FF,4-Seam Fastball,94.2,668709,,8.0,L,0,0,2024,-0.26,1.97,1,outside
1594,2024-05-30,FF,4-Seam Fastball,91.9,621466,,13.0,L,0,0,2024,-0.01,1.23,1,outside
1595,2024-05-30,KC,Knuckle Curve,80.0,596019,single,13.0,L,1,2,2024,-0.3,0.88,5,outside
1596,2024-05-30,FF,4-Seam Fastball,94.8,596019,,12.0,L,0,2,2024,0.59,4.09,4,inside
1597,2024-05-30,FF,4-Seam Fastball,94.1,596019,,2.0,L,0,2,2024,0.0,2.84,3,outside
1598,2024-05-30,FF,4-Seam Fastball,94.5,596019,,7.0,L,0,1,2024,-0.4,1.84,2,outside
1599,2024-05-30,FF,4-Seam Fastball,93.4,596019,,4.0,L,0,0,2024,-0.6,2.66,1,outside
1600,2024-05-24,FF,4-Seam Fastball,93.8,663743,strikeout,9.0,R,3,2,2024,0.72,1.87,8,outside
1601,2024-05-24,FF,4-Seam Fastball,94.0,663743,,11.0,R,3,2,2024,-0.94,3.4,7,inside
1602,2024-05-24,KC,Knuckle Curve,81.3,663743,,13.0,R,2,2,2024,-0.49,0.5,6,inside
1603,2024-05-24,KC,Knuckle Curve,80.9,663743,,14.0,R,1,2,2024,0.23,1.2,5,outside
1604,2024-05-24,FF,4-Seam Fastball,93.2,663743,,5.0,R,1,2,2024,-0.2,2.82,4,inside
1605,2024-05-24,FF,4-Seam Fastball,92.0,663743,,7.0,R,1,1,2024,-0.35,2.12,3,inside
1606,2024-05-24,KC,Knuckle Curve,81.2,663743,,8.0,R,1,0,2024,-0.01,1.54,2,inside
1607,2024-05-24,FF,4-Seam Fastball,92.8,663743,,12.0,R,0,0,2024,1.17,2.82,1,outside
1608,2024-05-24,FF,4-Seam Fastball,92.2,672640,field_out,8.0,R,2,0,2024,-0.02,1.78,3,inside
1609,2024-05-24,FF,4-Seam Fastball,92.1,672640,,14.0,R,1,0,2024,0.22,1.3,2,outside
1610,2024-05-24,FF,4-Seam Fastball,91.8,672640,,12.0,R,0,0,2024,1.4,3.0,1,outside
1611,2024-05-24,FF,4-Seam Fastball,91.7,641313,field_out,5.0,R,0,0,2024,0.15,2.83,1,outside
1612,2024-05-24,CH,Changeup,85.7,624503,grounded_into_double_play,7.0,L,0,0,2024,-0.74,2.07,1,outside
1613,2024-05-24,CH,Changeup,85.9,669394,strikeout,13.0,R,1,2,2024,-0.95,1.56,4,inside
1614,2024-05-24,CH,Changeup,87.0,669394,,13.0,R,0,2,2024,-0.6,0.54,3,inside
1615,2024-05-24,FF,4-Seam Fastball,92.3,669394,,4.0,R,0,1,2024,-0.78,2.37,2,inside
1616,2024-05-24,KC,Knuckle Curve,79.1,669394,,9.0,R,0,0,2024,0.29,1.67,1,outside
1617,2024-05-24,FF,4-Seam Fastball,93.3,660821,walk,14.0,L,3,1,2024,1.24,1.33,5,inside
1618,2024-05-24,FF,4-Seam Fastball,93.0,660821,,5.0,L,3,0,2024,0.05,2.69,4,inside
1619,2024-05-24,FF,4-Seam Fastball,92.3,660821,,14.0,L,2,0,2024,0.15,1.51,3,inside
1620,2024-05-24,FF,4-Seam Fastball,91.7,660821,,12.0,L,1,0,2024,1.0,3.72,2,inside
1621,2024-05-24,FF,4-Seam Fastball,90.9,660821,,12.0,L,0,0,2024,1.03,3.76,1,inside
1622,2024-05-24,CH,Changeup,86.6,605137,strikeout_double_play,13.0,L,3,2,2024,-1.61,1.82,6,outside
1623,2024-05-24,KC,Knuckle Curve,78.7,605137,,13.0,L,2,2,2024,-0.04,0.34,5,outside
1624,2024-05-24,FF,4-Seam Fastball,92.7,605137,,3.0,L,2,1,2024,0.34,3.23,4,inside
1625,2024-05-24,CH,Changeup,85.8,605137,,13.0,L,2,0,2024,-0.42,1.17,3,outside
1626,2024-05-24,CH,Changeup,85.0,605137,,13.0,L,1,0,2024,-1.35,1.61,2,outside
1627,2024-05-24,FC,Cutter,89.8,605137,,11.0,L,0,0,2024,-0.35,4.1,1,outside
1628,2024-05-24,FF,4-Seam Fastball,93.0,650559,single,8.0,R,2,1,2024,0.15,2.16,4,outside
1629,2024-05-24,KC,Knuckle Curve,79.6,650559,,4.0,R,2,0,2024,-0.36,2.37,3,inside
1630,2024-05-24,FF,4-Seam Fastball,92.9,650559,,12.0,R,1,0,2024,1.66,2.84,2,outside
1631,2024-05-24,FF,4-Seam Fastball,93.8,650559,,14.0,R,0,0,2024,0.51,1.16,1,outside
1632,2024-05-24,CH,Changeup,86.1,665862,strikeout,8.0,L,2,2,2024,-0.02,1.8,5,outside
1633,2024-05-24,KC,Knuckle Curve,78.8,665862,,14.0,L,1,2,2024,0.27,-0.53,4,inside
1634,2024-05-24,CH,Changeup,87.1,665862,,13.0,L,1,1,2024,-1.07,2.51,3,outside
1635,2024-05-24,FF,4-Seam Fastball,92.3,665862,,3.0,L,0,1,2024,0.53,3.66,2,inside
1636,2024-05-24,KC,Knuckle Curve,80.5,665862,,13.0,L,0,0,2024,-1.0,1.3,1,outside
1637,2024-05-24,FF,4-Seam Fastball,94.2,663743,field_out,1.0,R,3,1,2024,-0.56,2.93,5,inside
1638,2024-05-24,KC,Knuckle Curve,80.6,663743,,13.0,R,2,1,2024,-0.38,1.22,4,inside
1639,2024-05-24,KC,Knuckle Curve,79.8,663743,,14.0,R,1,1,2024,1.17,0.05,3,outside
1640,2024-05-24,KC,Knuckle Curve,79.7,663743,,13.0,R,1,0,2024,-0.19,1.35,2,inside
1641,2024-05-24,FF,4-Seam Fastball,93.6,663743,,3.0,R,0,0,2024,0.78,3.18,1,outside
1642,2024-05-24,KC,Knuckle Curve,79.7,672640,single,13.0,R,3,2,2024,-0.54,1.36,6,inside
1643,2024-05-24,KC,Knuckle Curve,79.7,672640,,14.0,R,2,2,2024,0.6,0.13,5,outside
1644,2024-05-24,FF,4-Seam Fastball,93.3,672640,,5.0,R,2,1,2024,-0.16,2.5,4,inside
1645,2024-05-24,FF,4-Seam Fastball,92.3,672640,,11.0,R,1,1,2024,-1.29,4.01,3,inside
1646,2024-05-24,SL,Slider,86.7,672640,,13.0,R,1,0,2024,-0.28,1.34,2,inside
1647,2024-05-24,SL,Slider,87.8,672640,,14.0,R,0,0,2024,0.93,1.36,1,outside
1648,2024-05-24,FF,4-Seam Fastball,93.5,641313,field_out,8.0,R,2,2,2024,-0.04,2.13,5,inside
1649,2024-05-24,FF,4-Seam Fastball,93.2,641313,,5.0,R,2,1,2024,-0.15,2.37,4,inside
1650,2024-05-24,FF,4-Seam Fastball,93.5,641313,,8.0,R,2,0,2024,-0.17,1.55,3,inside
1651,2024-05-24,FF,4-Seam Fastball,94.9,641313,,14.0,R,1,0,2024,1.09,1.49,2,outside
1652,2024-05-24,SL,Slider,87.3,641313,,14.0,R,0,0,2024,1.04,1.66,1,outside
1653,2024-05-24,FF,4-Seam Fastball,93.4,624503,double,8.0,L,0,0,2024,0.25,1.95,1,inside
1654,2024-05-24,SL,Slider,84.9,669394,home_run,1.0,R,0,1,2024,-0.29,2.74,2,inside
1655,2024-05-24,SL,Slider,85.2,669394,,5.0,R,0,0,2024,-0.07,2.19,1,inside
1656,2024-05-24,KC,Knuckle Curve,80.8,660821,field_out,7.0,L,2,0,2024,-0.47,1.58,3,outside
1657,2024-05-24,FC,Cutter,91.5,660821,,12.0,L,1,0,2024,0.19,4.0,2,inside
1658,2024-05-24,KC,Knuckle Curve,81.2,660821,,14.0,L,0,0,2024,0.65,1.1,1,inside
1659,2024-05-24,CH,Changeup,85.9,605137,field_out,13.0,L,1,2,2024,-1.03,1.28,4,outside
1660,2024-05-24,KC,Knuckle Curve,80.1,605137,,13.0,L,0,2,2024,-0.25,0.32,3,outside
1661,2024-05-24,CH,Changeup,87.4,605137,,13.0,L,0,1,2024,-0.98,1.06,2,outside
1662,2024-05-24,FC,Cutter,90.5,605137,,3.0,L,0,0,2024,0.61,3.26,1,inside
1663,2024-05-24,SL,Slider,84.8,650559,field_out,5.0,R,1,0,2024,0.0,2.69,2,outside
1664,2024-05-24,FF,4-Seam Fastball,93.1,650559,,12.0,R,0,0,2024,1.04,3.46,1,outside
1665,2024-05-24,KC,Knuckle Curve,79.3,665862,strikeout,13.0,L,2,2,2024,-0.99,0.62,5,outside
1666,2024-05-24,KC,Knuckle Curve,82.2,665862,,14.0,L,2,1,2024,0.1,0.43,4,inside
1667,2024-05-24,CH,Changeup,88.9,665862,,13.0,L,1,1,2024,-1.67,0.94,3,outside
1668,2024-05-24,CH,Changeup,87.5,665862,,7.0,L,1,0,2024,-0.5,2.08,2,outside
1669,2024-05-24,KC,Knuckle Curve,81.0,665862,,13.0,L,0,0,2024,-1.93,0.81,1,outside
1670,2024-05-24,FF,4-Seam Fastball,95.0,663743,force_out,2.0,R,1,1,2024,0.09,3.0,3,outside
1671,2024-05-24,FF,4-Seam Fastball,95.2,663743,,13.0,R,1,0,2024,-0.14,1.28,2,inside
1672,2024-05-24,FF,4-Seam Fastball,96.2,663743,,13.0,R,0,0,2024,-0.2,1.44,1,inside
1673,2024-05-24,FF,4-Seam Fastball,96.4,672640,single,3.0,R,1,0,2024,0.36,2.83,2,outside
1674,2024-05-24,KC,Knuckle Curve,82.4,672640,,14.0,R,0,0,2024,1.07,0.23,1,outside
1675,2024-05-24,KC,Knuckle Curve,80.3,641313,single,13.0,R,1,1,2024,-0.55,1.3,3,inside
1676,2024-05-24,FF,4-Seam Fastball,94.4,641313,,8.0,R,1,0,2024,-0.03,1.55,2,inside
1677,2024-05-24,KC,Knuckle Curve,84.2,641313,,14.0,R,0,0,2024,1.53,1.01,1,outside
1678,2024-05-24,KC,Knuckle Curve,80.5,624503,field_out,13.0,L,0,2,2024,-1.32,1.26,3,outside
1679,2024-05-24,CH,Changeup,88.5,624503,,13.0,L,0,1,2024,-1.75,1.85,2,outside
1680,2024-05-24,FF,4-Seam Fastball,96.0,624503,,9.0,L,0,0,2024,0.29,1.75,1,inside
1681,2024-05-24,FF,4-Seam Fastball,94.7,669394,single,11.0,R,3,2,2024,-1.25,2.59,6,inside
1682,2024-05-24,KC,Knuckle Curve,80.7,669394,,13.0,R,2,2,2024,-1.29,0.62,5,inside
1683,2024-05-24,FF,4-Seam Fastball,94.3,669394,,4.0,R,2,1,2024,-0.36,2.62,4,inside
1684,2024-05-24,KC,Knuckle Curve,82.5,669394,,14.0,R,1,1,2024,0.14,0.93,3,outside
1685,2024-05-24,FF,4-Seam Fastball,94.2,669394,,7.0,R,1,0,2024,-0.72,2.09,2,inside
1686,2024-05-24,FF,4-Seam Fastball,93.9,669394,,11.0,R,0,0,2024,-1.33,2.77,1,inside
1687,2024-05-24,CH,Changeup,86.7,660821,single,7.0,L,1,1,2024,-0.6,1.86,3,outside
1688,2024-05-24,CH,Changeup,87.0,660821,,13.0,L,0,1,2024,-1.38,0.82,2,outside
1689,2024-05-24,FF,4-Seam Fastball,93.5,660821,,3.0,L,0,0,2024,0.35,3.45,1,inside
1690,2024-05-24,FF,4-Seam Fastball,95.9,605137,field_out,6.0,L,0,0,2024,0.36,2.92,1,inside
1691,2024-05-24,SL,Slider,87.7,650559,field_out,9.0,R,1,1,2024,0.28,2.09,3,outside
1692,2024-05-24,SL,Slider,88.1,650559,,14.0,R,0,1,2024,0.88,1.42,2,outside
1693,2024-05-24,FF,4-Seam Fastball,96.4,650559,,5.0,R,0,0,2024,0.22,2.43,1,outside
1694,2024-05-24,KC,Knuckle Curve,83.8,665862,field_out,13.0,L,0,1,2024,-0.02,1.47,2,outside
1695,2024-05-24,KC,Knuckle Curve,85.4,665862,,8.0,L,0,0,2024,0.02,1.77,1,inside
1696,2024-05-18,FF,4-Seam Fastball,94.5,608348,single,4.0,R,2,2,2024,-0.56,2.57,5,inside
1697,2024-05-18,KC,Knuckle Curve,82.5,608348,,7.0,R,2,1,2024,-0.71,2.02,4,inside
1698,2024-05-18,FF,4-Seam Fastball,94.1,608348,,11.0,R,1,1,2024,-0.94,3.83,3,inside
1699,2024-05-18,KC,Knuckle Curve,81.3,608348,,14.0,R,0,1,2024,0.73,1.17,2,outside
1700,2024-05-18,FF,4-Seam Fastball,93.9,608348,,1.0,R,0,0,2024,-0.65,3.0,1,inside
1701,2024-05-18,FF,4-Seam Fastball,93.3,595879,double,11.0,R,1,0,2024,-0.9,3.18,2,inside
1702,2024-05-18,FF,4-Seam Fastball,92.4,595879,,11.0,R,0,0,2024,-0.04,4.26,1,inside
1703,2024-05-18,FF,4-Seam Fastball,94.1,679529,strikeout,11.0,R,1,2,2024,-0.86,3.51,4,inside
1704,2024-05-18,FF,4-Seam Fastball,92.9,679529,,11.0,R,1,1,2024,-0.19,3.88,3,inside
1705,2024-05-18,FF,4-Seam Fastball,92.9,679529,,12.0,R,0,1,2024,0.39,4.15,2,outside
1706,2024-05-18,KC,Knuckle Curve,82.1,679529,,13.0,R,0,0,2024,-0.95,2.16,1,inside
1707,2024-05-18,KC,Knuckle Curve,80.5,690993,strikeout,13.0,L,0,2,2024,-0.42,1.31,3,outside
1708,2024-05-18,KC,Knuckle Curve,81.6,690993,,14.0,L,0,1,2024,0.26,1.42,2,inside
1709,2024-05-18,KC,Knuckle Curve,81.9,690993,,4.0,L,0,0,2024,-0.64,2.26,1,outside
1710,2024-05-18,KC,Knuckle Curve,79.2,570482,double,8.0,R,2,2,2024,-0.1,1.65,5,inside
1711,2024-05-18,FF,4-Seam Fastball,92.2,570482,,11.0,R,1,2,2024,-0.81,3.96,4,inside
1712,2024-05-18,KC,Knuckle Curve,79.2,570482,,1.0,R,1,1,2024,-0.59,3.08,3,inside
1713,2024-05-18,SL,Slider,88.4,570482,,9.0,R,1,0,2024,0.78,1.99,2,outside
1714,2024-05-18,KC,Knuckle Curve,79.7,570482,,13.0,R,0,0,2024,-0.13,1.27,1,inside
1715,2024-05-18,KC,Knuckle Curve,81.2,681481,field_out,7.0,L,2,1,2024,-0.58,1.74,4,outside
1716,2024-05-18,FF,4-Seam Fastball,92.6,681481,,11.0,L,1,1,2024,-0.68,4.44,3,outside
1717,2024-05-18,CH,Changeup,84.1,681481,,13.0,L,0,1,2024,-0.52,1.4,2,outside
1718,2024-05-18,KC,Knuckle Curve,81.0,681481,,7.0,L,0,0,2024,-0.56,1.52,1,outside
1719,2024-05-18,KC,Knuckle Curve,78.7,672761,field_out,13.0,L,1,2,2024,-0.65,0.79,4,outside
1720,2024-05-18,KC,Knuckle Curve,79.2,672761,,13.0,L,0,2,2024,-0.89,0.54,3,outside
1721,2024-05-18,KC,Knuckle Curve,80.0,672761,,14.0,L,0,1,2024,0.34,1.2,2,inside
1722,2024-05-18,FF,4-Seam Fastball,92.5,672761,,3.0,L,0,0,2024,0.46,2.67,1,inside
1723,2024-05-18,FF,4-Seam Fastball,93.3,592192,field_out,8.0,R,2,0,2024,-0.19,1.88,3,inside
1724,2024-05-18,FF,4-Seam Fastball,92.8,592192,,14.0,R,1,0,2024,1.36,1.91,2,outside
1725,2024-05-18,FF,4-Seam Fastball,91.3,592192,,12.0,R,0,0,2024,0.54,4.8,1,outside
1726,2024-05-18,KC,Knuckle Curve,81.9,682985,field_out,7.0,L,3,1,2024,-0.61,1.76,5,outside
1727,2024-05-18,FF,4-Seam Fastball,94.5,682985,,13.0,L,2,1,2024,-1.96,2.05,4,outside
1728,2024-05-18,FF,4-Seam Fastball,94.2,682985,,11.0,L,1,1,2024,-1.22,2.69,3,outside
1729,2024-05-18,FF,4-Seam Fastball,94.4,682985,,13.0,L,0,1,2024,-1.0,1.45,2,outside
1730,2024-05-18,FF,4-Seam Fastball,93.7,682985,,13.0,L,0,0,2024,-0.83,2.6,1,outside
1731,2024-05-18,KC,Knuckle Curve,82.0,608348,field_out,4.0,R,0,0,2024,-0.57,2.3,1,inside
1732,2024-05-18,KC,Knuckle Curve,80.6,595879,double,9.0,R,3,1,2024,0.43,1.68,5,outside
1733,2024-05-18,KC,Knuckle Curve,80.8,595879,,13.0,R,2,1,2024,-0.91,0.6,4,inside
1734,2024-05-18,FF,4-Seam Fastball,92.0,595879,,12.0,R,1,1,2024,0.15,3.71,3,outside
1735,2024-05-18,FF,4-Seam Fastball,92.3,595879,,11.0,R,1,0,2024,-0.64,4.1,2,inside
1736,2024-05-18,KC,Knuckle Curve,79.4,595879,,14.0,R,0,0,2024,0.68,0.15,1,outside
1737,2024-05-18,KC,Knuckle Curve,80.4,679529,strikeout,13.0,R,0,2,2024,-0.17,1.08,3,inside
1738,2024-05-18,FF,4-Seam Fastball,92.4,679529,,2.0,R,0,1,2024,0.22,3.01,2,outside
1739,2024-05-18,FF,4-Seam Fastball,92.7,679529,,2.0,R,0,0,2024,0.22,3.02,1,outside
1740,2024-05-18,CH,Changeup,87.5,690993,field_out,13.0,L,0,1,2024,-1.21,2.44,2,outside
1741,2024-05-18,FF,4-Seam Fastball,92.4,690993,,1.0,L,0,0,2024,-0.82,3.35,1,outside
1742,2024-05-18,FF,4-Seam Fastball,93.3,570482,field_out,2.0,R,0,1,2024,-0.26,3.05,2,inside
1743,2024-05-18,KC,Knuckle Curve,80.3,570482,,13.0,R,0,0,2024,-0.08,1.37,1,inside
1744,2024-05-18,KC,Knuckle Curve,80.5,681481,strikeout,14.0,L,1,2,2024,0.03,-0.06,4,inside
1745,2024-05-18,CH,Changeup,85.5,681481,,13.0,L,1,1,2024,-0.33,1.48,3,outside
1746,2024-05-18,CH,Changeup,87.3,681481,,14.0,L,0,1,2024,0.68,0.86,2,inside
1747,2024-05-18,FF,4-Seam Fastball,92.2,681481,,7.0,L,0,0,2024,-0.45,1.73,1,outside
1748,2024-05-18,KC,Knuckle Curve,79.0,672761,field_out,13.0,L,0,2,2024,-1.02,1.55,3,outside
1749,2024-05-18,KC,Knuckle Curve,80.3,672761,,13.0,L,0,1,2024,-0.33,1.28,2,outside
1750,2024-05-18,KC,Knuckle Curve,82.3,672761,,7.0,L,0,0,2024,-0.77,1.53,1,outside
1751,2024-05-18,SL,Slider,88.6,592192,field_out,6.0,R,0,0,2024,0.68,2.19,1,outside
1752,2024-05-18,CH,Changeup,87.3,682985,single,8.0,L,2,1,2024,0.08,2.14,4,inside
1753,2024-05-18,CH,Changeup,86.9,682985,,13.0,L,1,1,2024,-0.08,1.16,3,outside
